material_id,cif,formation_energy_per_atom,total_magnetization
3626,"# generated using pymatgen
data_SrZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81486458
_cell_length_b   5.81486458
_cell_length_c   8.25266177
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.63032988
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZrO3
_chemical_formula_sum   'Sr4 Zr4 O12'
_cell_volume   279.02747840
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.98807265  0.01192735  0.75000000  1
  Sr  Sr1  1  0.01192735  0.98807265  0.25000000  1
  Sr  Sr2  1  0.49354778  0.50645222  0.75000000  1
  Sr  Sr3  1  0.50645222  0.49354778  0.25000000  1
  Zr  Zr4  1  0.50000000  0.00000000  0.00000000  1
  Zr  Zr5  1  0.50000000  0.00000000  0.50000000  1
  Zr  Zr6  1  0.00000000  0.50000000  0.00000000  1
  Zr  Zr7  1  0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.95916222  0.45054440  0.75000000  1
  O  O9  1  0.04083778  0.54945560  0.25000000  1
  O  O10  1  0.45054440  0.95916222  0.25000000  1
  O  O11  1  0.54945560  0.04083778  0.75000000  1
  O  O12  1  0.21108904  0.78891096  0.54305636  1
  O  O13  1  0.78891096  0.21108904  0.04305636  1
  O  O14  1  0.78891096  0.21108904  0.45694364  1
  O  O15  1  0.21108904  0.78891096  0.95694364  1
  O  O16  1  0.29175908  0.29175908  0.00000000  1
  O  O17  1  0.70824092  0.70824092  0.50000000  1
  O  O18  1  0.70824092  0.70824092  0.00000000  1
  O  O19  1  0.29175908  0.29175908  0.50000000  1
",-3.654475072,0.0
1016852,"# generated using pymatgen
data_BaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03331300
_cell_length_b   4.03331300
_cell_length_c   4.03331300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMnO3
_chemical_formula_sum   'Ba1 Mn1 O3'
_cell_volume   65.61237804
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  Mn  Mn1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.356205421,3.0024338
3771,"# generated using pymatgen
data_MgTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47098129
_cell_length_b   5.47098195
_cell_length_c   5.47098181
_cell_angle_alpha   55.07158166
_cell_angle_beta   55.07158285
_cell_angle_gamma   55.07157571
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTiO3
_chemical_formula_sum   'Mg2 Ti2 O6'
_cell_volume   102.51861915
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.35510852  0.35510852  0.35510852  1
  Mg  Mg1  1  0.64489148  0.64489148  0.64489148  1
  Ti  Ti2  1  0.14466426  0.14466426  0.14466426  1
  Ti  Ti3  1  0.85533574  0.85533574  0.85533574  1
  O  O4  1  0.04808923  0.77334705  0.43816702  1
  O  O5  1  0.77334705  0.43816702  0.04808923  1
  O  O6  1  0.43816702  0.04808923  0.77334705  1
  O  O7  1  0.95191077  0.22665295  0.56183298  1
  O  O8  1  0.56183298  0.95191077  0.22665295  1
  O  O9  1  0.22665295  0.56183298  0.95191077  1
",-3.362936646,0.0
562466,"# generated using pymatgen
data_SrCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.92884800
_cell_length_b   5.50023710
_cell_length_c   9.63170449
_cell_angle_alpha   89.64130917
_cell_angle_beta   84.25562479
_cell_angle_gamma   89.90167422
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCoO3
_chemical_formula_sum   'Sr4 Co4 O12'
_cell_volume   259.79742685
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.46718000  0.74754000  0.65621800  1
  Sr  Sr1  1  0.53282000  0.25246000  0.34378200  1
  Sr  Sr2  1  0.97908300  0.24978300  0.65367800  1
  Sr  Sr3  1  0.02091700  0.75021700  0.34632200  1
  Co  Co4  1  0.50000000  0.00000000  0.00000000  1
  Co  Co5  1  0.99731400  0.75054000  0.99718100  1
  Co  Co6  1  0.50000000  0.50000000  0.00000000  1
  Co  Co7  1  0.00268600  0.24946000  0.00281900  1
  O  O8  1  0.80955900  0.99869900  0.10561600  1
  O  O9  1  0.31438700  0.24562300  0.10360300  1
  O  O10  1  0.30473400  0.75144700  0.10019900  1
  O  O11  1  0.51392100  0.75060700  0.39419300  1
  O  O12  1  0.18585900  0.49990100  0.89685200  1
  O  O13  1  0.69526600  0.24855300  0.89980100  1
  O  O14  1  0.81414100  0.50009900  0.10314800  1
  O  O15  1  0.48607900  0.24939300  0.60580700  1
  O  O16  1  0.19044100  0.00130100  0.89438400  1
  O  O17  1  0.68561300  0.75437700  0.89639700  1
  O  O18  1  0.97901600  0.74313000  0.60482400  1
  O  O19  1  0.02098400  0.25687000  0.39517600  1
",-1.926445248,3.9999997
1185065,"# generated using pymatgen
data_LaZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19375800
_cell_length_b   4.19375800
_cell_length_c   4.19375800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaZrO3
_chemical_formula_sum   'La1 Zr1 O3'
_cell_volume   73.75816405
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000000  0.00000000  0.00000000  1
  Zr  Zr1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-3.428166948,0.0019398
1372100,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55537468
_cell_length_b   5.55537468
_cell_length_c   13.68560700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.28367077
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr6 Cr6 O18'
_cell_volume   364.73117382
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66653500  0.33270300  0.90701100  1
  Sr  Sr1  1  0.00333100  0.00313600  0.75000000  1
  Sr  Sr2  1  0.00313600  0.00333100  0.25000000  1
  Sr  Sr3  1  0.66653500  0.33270300  0.59298900  1
  Sr  Sr4  1  0.33270300  0.66653500  0.40701100  1
  Sr  Sr5  1  0.33270300  0.66653500  0.09298900  1
  Cr  Cr6  1  0.67630600  0.33913300  0.15508700  1
  Cr  Cr7  1  0.00529600  0.00529600  0.00000000  1
  Cr  Cr8  1  0.00529600  0.00529600  0.50000000  1
  Cr  Cr9  1  0.67630600  0.33913300  0.34491300  1
  Cr  Cr10  1  0.33913300  0.67630600  0.84491300  1
  Cr  Cr11  1  0.33913300  0.67630600  0.65508700  1
  O  O12  1  0.31922500  0.15896500  0.41890600  1
  O  O13  1  0.31922500  0.15896500  0.08109400  1
  O  O14  1  0.51285000  0.03015500  0.25000000  1
  O  O15  1  0.82516500  0.16386700  0.41758100  1
  O  O16  1  0.82516500  0.16386700  0.08241900  1
  O  O17  1  0.51395200  0.48533400  0.25000000  1
  O  O18  1  0.98495400  0.49416200  0.25000000  1
  O  O19  1  0.82842000  0.66722900  0.41858800  1
  O  O20  1  0.82842000  0.66722900  0.08141200  1
  O  O21  1  0.15896500  0.31922500  0.91890600  1
  O  O22  1  0.15896500  0.31922500  0.58109400  1
  O  O23  1  0.03015500  0.51285000  0.75000000  1
  O  O24  1  0.48533400  0.51395200  0.75000000  1
  O  O25  1  0.16386700  0.82516500  0.91758100  1
  O  O26  1  0.16386700  0.82516500  0.58241900  1
  O  O27  1  0.49416200  0.98495400  0.75000000  1
  O  O28  1  0.66722900  0.82842000  0.58141200  1
  O  O29  1  0.66722900  0.82842000  0.91858800  1
",-2.475249739,9.8501638
2225290,"# generated using pymatgen
data_MgCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26265921
_cell_length_b   5.24450024
_cell_length_c   3.05491200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   116.01382068
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCrO3
_chemical_formula_sum   'Mg1 Cr1 O3'
_cell_volume   75.77346345
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.17659100  0.62422500  0.50000000  1
  Cr  Cr1  1  0.82801300  0.97856200  0.00000000  1
  O  O2  1  0.96212400  0.86697300  0.50000000  1
  O  O3  1  0.45834500  0.80577700  0.00000000  1
  O  O4  1  0.97170700  0.34946200  0.00000000  1
",-2.334485622,2.0002471
776024,"# generated using pymatgen
data_CaZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.83183500
_cell_length_b   8.12360400
_cell_length_c   11.45709200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZrO3
_chemical_formula_sum   'Ca8 Zr8 O24'
_cell_volume   542.78566980
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.24936100  0.50465700  0.36187800  1
  Ca  Ca1  1  0.23578000  0.00512600  0.38789100  1
  Ca  Ca2  1  0.25063900  0.50465700  0.86187800  1
  Ca  Ca3  1  0.26422000  0.00512600  0.88789100  1
  Ca  Ca4  1  0.73578000  0.00512600  0.11210900  1
  Ca  Ca5  1  0.74936100  0.50465700  0.13812200  1
  Ca  Ca6  1  0.76422000  0.00512600  0.61210900  1
  Ca  Ca7  1  0.75063900  0.50465700  0.63812200  1
  Zr  Zr8  1  0.24749000  0.25533100  0.12524600  1
  Zr  Zr9  1  0.24991300  0.75541600  0.12494300  1
  Zr  Zr10  1  0.25251000  0.25533100  0.62524600  1
  Zr  Zr11  1  0.25008700  0.75541600  0.62494300  1
  Zr  Zr12  1  0.74991300  0.75541600  0.37505700  1
  Zr  Zr13  1  0.74749000  0.25533100  0.37475400  1
  Zr  Zr14  1  0.75008700  0.75541600  0.87505700  1
  Zr  Zr15  1  0.75251000  0.25533100  0.87475400  1
  O  O16  1  0.00000000  0.18671000  0.00000000  1
  O  O17  1  0.00000000  0.82235600  0.00000000  1
  O  O18  1  0.00000000  0.19422700  0.50000000  1
  O  O19  1  0.00000000  0.82224800  0.50000000  1
  O  O20  1  0.99875800  0.32270300  0.24953100  1
  O  O21  1  0.01206300  0.69115900  0.25459800  1
  O  O22  1  0.25011700  0.50629700  0.56596400  1
  O  O23  1  0.23179400  0.00654000  0.68445100  1
  O  O24  1  0.26820600  0.00654000  0.18445100  1
  O  O25  1  0.24988300  0.50629700  0.06596400  1
  O  O26  1  0.50124200  0.32270300  0.74953100  1
  O  O27  1  0.48793700  0.69115900  0.75459800  1
  O  O28  1  0.50000000  0.19422700  0.00000000  1
  O  O29  1  0.50000000  0.82224800  0.00000000  1
  O  O30  1  0.50000000  0.82235600  0.50000000  1
  O  O31  1  0.50000000  0.18671000  0.50000000  1
  O  O32  1  0.51206300  0.69115900  0.24540200  1
  O  O33  1  0.49875800  0.32270300  0.25046900  1
  O  O34  1  0.75011700  0.50629700  0.93403600  1
  O  O35  1  0.73179400  0.00654000  0.81554900  1
  O  O36  1  0.74988300  0.50629700  0.43403600  1
  O  O37  1  0.76820600  0.00654000  0.31554900  1
  O  O38  1  0.98793700  0.69115900  0.74540200  1
  O  O39  1  0.00124200  0.32270300  0.75046900  1
",-3.644809693,0.0004199
769855,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53731143
_cell_length_b   5.53731143
_cell_length_c   9.28272600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.38117357
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr4 Cr4 O12'
_cell_volume   248.01534962
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66910000  0.33154600  0.25000000  1
  Sr  Sr1  1  0.99999700  0.99999700  0.50000000  1
  Sr  Sr2  1  0.99999700  0.99999700  0.00000000  1
  Sr  Sr3  1  0.33154600  0.66910000  0.75000000  1
  Cr  Cr4  1  0.65877800  0.33013100  0.88770700  1
  Cr  Cr5  1  0.65877800  0.33013100  0.61229300  1
  Cr  Cr6  1  0.33013100  0.65877800  0.38770700  1
  Cr  Cr7  1  0.33013100  0.65877800  0.11229300  1
  O  O8  1  0.50815300  0.00784500  0.50231300  1
  O  O9  1  0.50815300  0.00784500  0.99768700  1
  O  O10  1  0.35068900  0.17931400  0.75000000  1
  O  O11  1  0.81951700  0.18435700  0.75000000  1
  O  O12  1  0.81724300  0.63778800  0.75000000  1
  O  O13  1  0.00784500  0.50815300  0.49768700  1
  O  O14  1  0.00784500  0.50815300  0.00231300  1
  O  O15  1  0.17931400  0.35068900  0.25000000  1
  O  O16  1  0.50734900  0.50734900  0.50000000  1
  O  O17  1  0.50734900  0.50734900  0.00000000  1
  O  O18  1  0.18435700  0.81951700  0.25000000  1
  O  O19  1  0.63778800  0.81724300  0.25000000  1
",-2.57408074,8.0000583
1076638,"# generated using pymatgen
data_RbVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91518700
_cell_length_b   3.91518700
_cell_length_c   3.91518700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbVO3
_chemical_formula_sum   'Rb1 V1 O3'
_cell_volume   60.01468486
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.50000000  1
  V  V1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.052223973,0.0015413
1076711,"# generated using pymatgen
data_SrCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83837744
_cell_length_b   3.83846023
_cell_length_c   3.83836534
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCuO3
_chemical_formula_sum   'Sr1 Cu1 O3'
_cell_volume   56.55239894
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.00000000  -0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  -0.00000000  1
  O  O4  1  -0.00000000  0.00000000  0.50000000  1
",-1.740167173,0.6731339
1435359,"# generated using pymatgen
data_CaVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.38145400
_cell_length_b   5.43759400
_cell_length_c   7.68253860
_cell_angle_alpha   89.54560638
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaVO3
_chemical_formula_sum   'Ca4 V4 O12'
_cell_volume   224.80061921
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.99400100  0.04028100  0.74614400  1
  Ca  Ca1  1  0.49400100  0.45971900  0.25385600  1
  Ca  Ca2  1  0.50599900  0.54028100  0.74614400  1
  Ca  Ca3  1  0.00599900  0.95971900  0.25385600  1
  V  V4  1  0.50000000  0.00000000  0.50000000  1
  V  V5  1  0.00000000  0.50000000  0.50000000  1
  V  V6  1  0.00000000  0.50000000  0.00000000  1
  V  V7  1  0.50000000  0.00000000  0.00000000  1
  O  O8  1  0.92506100  0.51608200  0.24885200  1
  O  O9  1  0.42506100  0.98391800  0.75114800  1
  O  O10  1  0.57493900  0.01608200  0.24885200  1
  O  O11  1  0.07493900  0.48391800  0.75114800  1
  O  O12  1  0.70089300  0.28067000  0.96280000  1
  O  O13  1  0.20089300  0.21933000  0.03720000  1
  O  O14  1  0.79191500  0.79446800  0.53732500  1
  O  O15  1  0.29191500  0.70553200  0.46267500  1
  O  O16  1  0.70808500  0.29446800  0.53732500  1
  O  O17  1  0.20808500  0.20553200  0.46267500  1
  O  O18  1  0.29910700  0.71933000  0.03720000  1
  O  O19  1  0.79910700  0.78067000  0.96280000  1
",-2.928685933,3.9981356
1283081,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.58273474
_cell_length_b   5.58158627
_cell_length_c   5.58272201
_cell_angle_alpha   60.00796122
_cell_angle_beta   89.97534049
_cell_angle_gamma   119.99205557
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La2 Mn2 O6'
_cell_volume   123.01173613
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000200  0.00000100  0.00000100  1
  La  La1  1  0.49999600  0.00000200  0.49999500  1
  Mn  Mn2  1  0.25000300  0.49999800  0.25000200  1
  Mn  Mn3  1  0.74999500  0.49999700  0.75000100  1
  O  O4  1  0.48908000  0.49999800  0.01092100  1
  O  O5  1  0.01092400  0.50000400  0.48907700  1
  O  O6  1  0.48944100  0.50000000  0.48944100  1
  O  O7  1  0.01056200  0.50000100  0.01056000  1
  O  O8  1  0.48940600  0.97882100  0.01059300  1
  O  O9  1  0.01059100  0.02117700  0.48940800  1
",-2.910514833,7.9999106
5076,"# generated using pymatgen
data_SrZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.84404202
_cell_length_b   5.84404243
_cell_length_c   5.84404460
_cell_angle_alpha   120.84016562
_cell_angle_beta   120.84016029
_cell_angle_gamma   88.55086966
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZrO3
_chemical_formula_sum   'Sr2 Zr2 O6'
_cell_volume   139.29130397
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.24999994  0.74999997  0.50000000  1
  Sr  Sr1  1  0.75000000  0.25000017  0.50000019  1
  Zr  Zr2  1  0.49999988  0.50000010  -0.00000011  1
  Zr  Zr3  1  0.00000019  0.00000001  0.00000015  1
  O  O4  1  0.69176784  0.19176783  0.88353609  1
  O  O5  1  0.19176820  0.30823169  0.49999990  1
  O  O6  1  0.80823182  0.69176825  0.49999999  1
  O  O7  1  0.30823220  0.80823210  0.11646381  1
  O  O8  1  0.75000025  0.74999964  -0.00000002  1
  O  O9  1  0.24999967  0.25000024  -0.00000001  1
",-3.652363501,0.0
1368304,"# generated using pymatgen
data_CaCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30049500
_cell_length_b   5.41262400
_cell_length_c   7.48887000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCoO3
_chemical_formula_sum   'Ca4 Co4 O12'
_cell_volume   214.85258327
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.49115700  0.54676100  0.25000000  1
  Ca  Ca1  1  0.99115700  0.95323900  0.75000000  1
  Ca  Ca2  1  0.00884300  0.04676100  0.25000000  1
  Ca  Ca3  1  0.50884300  0.45323900  0.75000000  1
  Co  Co4  1  0.00000000  0.50000000  0.00000000  1
  Co  Co5  1  0.50000000  0.00000000  0.00000000  1
  Co  Co6  1  0.50000000  0.00000000  0.50000000  1
  Co  Co7  1  0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.42719900  0.01693400  0.75000000  1
  O  O9  1  0.92719900  0.48306600  0.25000000  1
  O  O10  1  0.07280100  0.51693400  0.75000000  1
  O  O11  1  0.57280100  0.98306600  0.25000000  1
  O  O12  1  0.21057300  0.79335000  0.46106200  1
  O  O13  1  0.71057300  0.70665000  0.53893800  1
  O  O14  1  0.28942700  0.29335000  0.03893800  1
  O  O15  1  0.78942700  0.20665000  0.96106200  1
  O  O16  1  0.21057300  0.79335000  0.03893800  1
  O  O17  1  0.71057300  0.70665000  0.96106200  1
  O  O18  1  0.78942700  0.20665000  0.53893800  1
  O  O19  1  0.28942700  0.29335000  0.46106200  1
",-1.976297139,4.0023788
