material_id,cif,formation_energy_per_atom,dir_gap
7970,"# generated using pymatgen
data_CrNiN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.71674123
_cell_length_b   3.71674123
_cell_length_c   3.71674123
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNiN2O
_chemical_formula_sum   'Cr1 Ni1 N2 O1'
_cell_volume   51.34367801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00217709  0.00000000  -0.00000000  1
  Cr  Cr1  1  0.50156372  0.50000000  0.50000000  1
  N  N2  1  0.50278352  -0.00000000  0.50000000  1
  N  N3  1  0.50278352  0.50000000  0.00000000  1
  O  O4  1  0.00163065  0.50000000  0.50000000  1
",1.34,0.0
15849,"# generated using pymatgen
data_ZrGaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17417164
_cell_length_b   4.17417164
_cell_length_c   4.17417164
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrGaO3
_chemical_formula_sum   'Zr1 Ga1 O3'
_cell_volume   72.72955166
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00080410  0.00000000  -0.00000000  1
  Zr  Zr1  1  0.50613311  0.50000000  0.50000000  1
  O  O2  1  0.49972575  -0.00000000  0.50000000  1
  O  O3  1  0.49972575  0.50000000  0.00000000  1
  O  O4  1  0.00386033  0.50000000  0.50000000  1
",0.56,0.0
8594,"# generated using pymatgen
data_MnTeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33460325
_cell_length_b   4.33460325
_cell_length_c   4.33460325
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnTeSO2
_chemical_formula_sum   'Mn1 Te1 S1 O2'
_cell_volume   81.44193025
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.11354215  0.00000000  0.00000000  1
  Mn  Mn1  1  0.55500575  0.50000000  0.50000000  1
  S  S2  1  0.45159036  0.00000000  0.50000000  1
  O  O3  1  0.39865155  0.50000000  0.00000000  1
  O  O4  1  -0.00814741  0.50000000  0.50000000  1
",0.96,0.0
14368,"# generated using pymatgen
data_NaSnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21062538
_cell_length_b   4.21062538
_cell_length_c   4.21062538
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaSnO3
_chemical_formula_sum   'Na1 Sn1 O3'
_cell_volume   74.65171868
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00039513  -0.00000000  0.00000000  1
  Na  Na1  1  0.50541108  0.50000000  0.50000000  1
  O  O2  1  0.49956315  0.00000000  0.50000000  1
  O  O3  1  0.49956315  0.50000000  0.00000000  1
  O  O4  1  0.00503971  0.50000000  0.50000000  1
",1.66,0.0
7730,"# generated using pymatgen
data_AlPtN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00948065
_cell_length_b   4.00948065
_cell_length_c   4.00948065
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlPtN2O
_chemical_formula_sum   'Al1 Pt1 N2 O1'
_cell_volume   64.45615073
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.29697195  -0.00000000  0.00000000  1
  Pt  Pt1  1  0.49851279  0.50000000  0.50000000  1
  N  N2  1  0.37059242  0.00000000  0.50000000  1
  N  N3  1  0.37059242  0.50000000  -0.00000000  1
  O  O4  1  -0.02563560  0.50000000  0.50000000  1
",1.64,0.0
15540,"# generated using pymatgen
data_CsBO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44241179
_cell_length_b   4.44241179
_cell_length_c   4.44241179
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsBO3
_chemical_formula_sum   'Cs1 B1 O3'
_cell_volume   87.67109677
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00041590  -0.00000000  0.00000000  1
  Cs  Cs1  1  0.50404619  0.50000000  0.50000000  1
  O  O2  1  0.50094488  -0.00000000  0.50000000  1
  O  O3  1  0.50094488  0.50000000  0.00000000  1
  O  O4  1  0.00358029  0.50000000  0.50000000  1
",3.58,0.0
17012,"# generated using pymatgen
data_ScOsN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04508778
_cell_length_b   4.04508778
_cell_length_c   4.04508778
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScOsN3
_chemical_formula_sum   'Sc1 Os1 N3'
_cell_volume   66.18870006
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.01843291  -0.00000000  -0.00000000  1
  Sc  Sc1  1  0.26222358  0.50000000  0.50000000  1
  N  N2  1  0.02091723  0.00000000  0.50000000  1
  N  N3  1  0.02091723  0.50000000  0.00000000  1
  N  N4  1  -0.23626130  0.50000000  0.50000000  1
",1.5,0.0
11753,"# generated using pymatgen
data_NbSbO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33611280
_cell_length_b   4.33611280
_cell_length_c   4.33611280
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbSbO2F
_chemical_formula_sum   'Nb1 Sb1 O2 F1'
_cell_volume   81.52704756
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00484164  0.00000000  0.00000000  1
  Sb  Sb1  1  0.49962420  0.50000000  0.50000000  1
  F  F2  1  0.49858635  0.00000000  0.50000000  1
  O  O3  1  0.50311386  0.50000000  0.00000000  1
  O  O4  1  0.00290186  0.50000000  0.50000000  1
",1.46,0.0
16107,"# generated using pymatgen
data_CsTeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57183625
_cell_length_b   4.57183625
_cell_length_c   4.57183625
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsTeO3
_chemical_formula_sum   'Cs1 Te1 O3'
_cell_volume   95.55908914
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.00055430  0.00000000  0.00000000  1
  Cs  Cs1  1  0.50449139  0.50000000  0.50000000  1
  O  O2  1  0.50034574  -0.00000000  0.50000000  1
  O  O3  1  0.50034574  0.50000000  0.00000000  1
  O  O4  1  0.00443903  0.50000000  0.50000000  1
",2.58,0.0
2814,"# generated using pymatgen
data_ReWNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09173689
_cell_length_b   4.09173689
_cell_length_c   4.09173689
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReWNOF
_chemical_formula_sum   'Re1 W1 N1 O1 F1'
_cell_volume   68.50513077
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  -0.25601714  0.00000000  0.00000000  1
  W  W1  1  0.56031458  0.50000000  0.50000000  1
  F  F2  1  0.32937575  0.00000000  0.50000000  1
  N  N3  1  0.68140747  0.50000000  0.00000000  1
  O  O4  1  0.09185651  0.50000000  0.50000000  1
",1.16,0.0
8101,"# generated using pymatgen
data_CaBN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93817609
_cell_length_b   3.93817609
_cell_length_c   3.93817609
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaBN2O
_chemical_formula_sum   'Ca1 B1 N2 O1'
_cell_volume   61.07808241
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.22893703  -0.00000000  0.00000000  1
  Ca  Ca1  1  0.68157613  0.50000000  0.50000000  1
  N  N2  1  0.23171958  0.00000000  0.50000000  1
  N  N3  1  0.23171958  0.50000000  0.00000000  1
  O  O4  1  0.18768188  0.50000000  0.50000000  1
",2.66,0.0
9717,"# generated using pymatgen
data_ZrWSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49511797
_cell_length_b   4.49511797
_cell_length_c   4.49511797
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrWSO2
_chemical_formula_sum   'Zr1 W1 S1 O2'
_cell_volume   90.82873851
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.39040268  -0.00000000  -0.00000000  1
  Zr  Zr1  1  0.50004593  0.50000000  0.50000000  1
  S  S2  1  0.21319653  0.00000000  0.50000000  1
  O  O3  1  0.43926965  0.50000000  -0.00000000  1
  O  O4  1  -0.07792619  0.50000000  0.50000000  1
",1.12,0.0
8928,"# generated using pymatgen
data_HfIrSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38828762
_cell_length_b   4.38828762
_cell_length_c   4.38828762
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfIrSO2
_chemical_formula_sum   'Hf1 Ir1 S1 O2'
_cell_volume   84.50555402
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir  Ir0  1  0.31840902  0.00000000  0.00000000  1
  Hf  Hf1  1  0.44000520  0.50000000  0.50000000  1
  S  S2  1  0.15532936  0.00000000  0.50000000  1
  O  O3  1  0.40401502  0.50000000  0.00000000  1
  O  O4  1  -0.13001164  0.50000000  0.50000000  1
",1.0,0.0
8618,"# generated using pymatgen
data_MnWSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28419805
_cell_length_b   4.28419805
_cell_length_c   4.28419805
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnWSO2
_chemical_formula_sum   'Mn1 W1 S1 O2'
_cell_volume   78.63368316
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  -0.36899816  -0.00000000  -0.00000000  1
  W  W1  1  0.62701479  0.50000000  0.50000000  1
  S  S2  1  0.37154399  -0.00000000  0.50000000  1
  O  O3  1  0.63179791  0.50000000  -0.00000000  1
  O  O4  1  0.07177586  0.50000000  0.50000000  1
",0.66,0.0
6358,"# generated using pymatgen
data_BiPdN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07110574
_cell_length_b   4.07110574
_cell_length_c   4.07110574
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BiPdN2O
_chemical_formula_sum   'Bi1 Pd1 N2 O1'
_cell_volume   67.47410712
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.12402984  0.00000000  -0.00000000  1
  Pd  Pd1  1  0.51648985  0.50000000  0.50000000  1
  N  N2  1  0.42871082  -0.00000000  0.50000000  1
  N  N3  1  0.42871082  0.50000000  0.00000000  1
  O  O4  1  -0.00163844  0.50000000  0.50000000  1
",1.44,0.0
8980,"# generated using pymatgen
data_ScReSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21042503
_cell_length_b   4.21042503
_cell_length_c   4.21042503
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScReSO2
_chemical_formula_sum   'Sc1 Re1 S1 O2'
_cell_volume   74.64106312
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  -0.21216105  0.00000000  0.00000000  1
  Re  Re1  1  0.61625385  0.50000000  0.50000000  1
  S  S2  1  0.39657422  0.00000000  0.50000000  1
  O  O3  1  0.64530288  0.50000000  0.00000000  1
  O  O4  1  0.07204946  0.50000000  0.50000000  1
",1.02,0.0
15872,"# generated using pymatgen
data_BaRuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57521058
_cell_length_b   4.57521058
_cell_length_c   4.57521058
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaRuO3
_chemical_formula_sum   'Ba1 Ru1 O3'
_cell_volume   95.77083247
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  0.00069510  -0.00000000  -0.00000000  1
  Ba  Ba1  1  0.50490040  0.50000000  0.50000000  1
  O  O2  1  0.50012768  -0.00000000  0.50000000  1
  O  O3  1  0.50012768  0.50000000  0.00000000  1
  O  O4  1  0.00467718  0.50000000  0.50000000  1
",2.48,0.0
16234,"# generated using pymatgen
data_CuBN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.49329916
_cell_length_b   3.49329916
_cell_length_c   3.49329916
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuBN3
_chemical_formula_sum   'Cu1 B1 N3'
_cell_volume   42.62921535
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.25869776  0.00000000  -0.00000000  1
  Cu  Cu1  1  0.62089672  0.50000000  0.50000000  1
  N  N2  1  0.25426483  0.00000000  0.50000000  1
  N  N3  1  0.25426483  0.50000000  0.00000000  1
  N  N4  1  0.11528669  0.50000000  0.50000000  1
",2.22,0.0
1756,"# generated using pymatgen
data_HgSbNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03631911
_cell_length_b   4.03631911
_cell_length_c   4.03631911
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgSbNO2
_chemical_formula_sum   'Hg1 Sb1 N1 O2'
_cell_volume   65.75919392
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.00071465  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50537352  0.50000000  0.50000000  1
  N  N2  1  0.49968728  0.00000000  0.50000000  1
  O  O3  1  0.49984514  0.50000000  0.00000000  1
  O  O4  1  0.00452937  0.50000000  0.50000000  1
",1.1,0.0
7569,"# generated using pymatgen
data_PtRhN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98083766
_cell_length_b   3.98083766
_cell_length_c   3.98083766
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PtRhN2O
_chemical_formula_sum   'Rh1 Pt1 N2 O1'
_cell_volume   63.08460709
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.12211382  -0.00000000  -0.00000000  1
  Pt  Pt1  1  0.46052383  0.50000000  0.50000000  1
  N  N2  1  0.33508326  0.00000000  0.50000000  1
  N  N3  1  0.33508326  0.50000000  0.00000000  1
  O  O4  1  -0.06505871  0.50000000  0.50000000  1
",1.76,0.0
8044,"# generated using pymatgen
data_MgBN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.45037894
_cell_length_b   3.45037894
_cell_length_c   3.45037894
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgBN2O
_chemical_formula_sum   'Mg1 B1 N2 O1'
_cell_volume   41.07715744
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.01701624  0.00000000  -0.00000000  1
  B  B1  1  0.57122839  0.50000000  0.50000000  1
  N  N2  1  0.47196803  -0.00000000  0.50000000  1
  N  N3  1  0.47196803  0.50000000  -0.00000000  1
  O  O4  1  -0.02358365  0.50000000  0.50000000  1
",1.86,0.0
